loan_id,age,income,loan_amount,loan_purpose,employment_status,marital_status,has_default
7657,68,138148,29424,education,self-employed,single,1
7658,47,62840,9890,personal,unemployed,divorced,0
7659,51,68785,49120,personal,unemployed,divorced,1
7660,21,138523,39297,personal,employed,single,0
7661,20,40662,49611,personal,employed,divorced,1
7662,24,38228,9299,medical,self-employed,married,0
7663,35,80721,42348,medical,unemployed,divorced,0
7664,59,69223,42384,medical,self-employed,single,0
7665,24,27386,12157,personal,unemployed,divorced,0
7666,57,26862,30763,medical,self-employed,divorced,0
7667,23,60108,33687,business,unemployed,single,0
7668,39,111788,11191,business,employed,divorced,0
7669,18,95023,12767,business,self-employed,single,0
7670,21,133365,18911,education,employed,single,0
7671,63,125939,29629,personal,unemployed,single,0
7672,66,100140,35794,education,self-employed,single,1
7673,69,102963,27944,medical,employed,married,1
7674,67,47201,44726,personal,employed,married,0
7675,60,88578,35623,business,employed,single,1
7676,46,69966,48831,personal,unemployed,divorced,0
7677,38,74774,48683,education,self-employed,married,0
7678,43,30386,18981,medical,employed,single,1
7679,31,97228,6958,medical,unemployed,married,0
7680,26,142020,15705,education,unemployed,single,1
7681,64,35225,31636,personal,unemployed,married,1
7682,29,36693,43876,education,self-employed,single,1
7683,59,92197,26152,medical,unemployed,married,0
7684,68,63021,39529,business,unemployed,married,1
7685,68,138915,1688,medical,self-employed,divorced,0
7686,23,38261,26365,medical,self-employed,married,0
7687,37,47378,30663,personal,unemployed,divorced,0
7688,41,137174,40074,business,unemployed,married,1
7689,44,141574,38840,medical,employed,single,0
7690,55,106755,18739,business,self-employed,divorced,1
7691,25,31937,11909,education,self-employed,married,1
7692,18,86330,13713,personal,employed,divorced,1
7693,66,67366,13614,business,unemployed,single,0
7694,66,92322,43089,business,unemployed,single,1
7695,41,122318,33561,personal,unemployed,single,0
7696,64,60160,21734,education,unemployed,single,0
7697,24,65313,31709,business,employed,single,1
7698,36,123657,23885,personal,self-employed,divorced,0
7699,39,121711,7086,medical,self-employed,divorced,0
7700,52,47032,13731,personal,unemployed,married,0
7701,47,111963,21592,medical,employed,married,0
7702,46,37358,14341,business,unemployed,single,0
7703,39,143927,40435,business,unemployed,single,1
7704,28,81710,13976,business,employed,divorced,1
7705,37,115326,18374,education,employed,single,0
7706,46,106157,13333,education,self-employed,single,0
7707,68,68821,6290,medical,self-employed,single,0
7708,58,48365,46812,personal,unemployed,married,0
7709,59,33189,47305,medical,unemployed,divorced,1
7710,51,96749,49437,personal,self-employed,married,0
7711,18,27248,24586,business,employed,single,0
7712,48,24369,17340,personal,unemployed,single,1
7713,47,83763,49723,education,unemployed,married,0
7714,65,28050,36655,personal,employed,married,0
7715,35,48605,49562,personal,unemployed,divorced,1
7716,34,69616,15560,business,employed,single,0
7717,55,74479,24997,business,self-employed,single,1
7718,31,123719,2340,education,self-employed,married,0
7719,40,100934,45697,personal,self-employed,divorced,0
7720,42,60883,27013,personal,self-employed,divorced,0
7721,32,53055,33862,personal,self-employed,single,0
7722,63,88731,23282,business,unemployed,single,0
7723,39,110987,46608,education,self-employed,married,0
7724,20,136680,20076,personal,unemployed,single,0
7725,36,27450,49524,personal,unemployed,married,0
7726,61,22925,41894,personal,employed,single,0
7727,51,100051,20665,personal,unemployed,single,0
7728,52,70272,11923,education,unemployed,single,0
7729,67,25310,40821,education,self-employed,divorced,0
7730,18,51817,48940,education,self-employed,single,0
7731,69,135134,11935,business,employed,single,1
7732,38,112944,25041,personal,employed,divorced,0
7733,46,64528,13467,personal,unemployed,divorced,0
7734,23,133200,12073,personal,employed,single,0
7735,54,75779,8691,personal,self-employed,divorced,0
7736,18,104816,47538,medical,self-employed,divorced,0
7737,68,102641,25490,education,self-employed,divorced,1
7738,18,104083,16688,medical,unemployed,divorced,0
7739,44,96310,33969,medical,unemployed,married,0
7740,38,35457,14829,business,employed,single,0
7741,33,62311,4086,business,self-employed,married,0
7742,61,23980,45073,personal,unemployed,single,0
7743,57,40886,3590,medical,unemployed,divorced,0
7744,43,97112,40893,medical,employed,married,0
7745,33,70877,8860,education,self-employed,divorced,0
7746,45,143573,39176,medical,self-employed,divorced,0
7747,18,117427,2948,business,employed,divorced,0
7748,53,56181,37731,medical,employed,single,1
7749,27,53262,34461,business,employed,divorced,0
7750,60,20947,27295,personal,employed,single,0
7751,34,20022,39131,business,self-employed,single,0
7752,40,21128,45893,personal,self-employed,divorced,0
7753,24,99522,12924,education,employed,single,0
7754,61,52322,39655,personal,unemployed,married,0
7755,24,68929,11851,medical,unemployed,single,0
7756,61,101696,8734,business,self-employed,divorced,1
7757,32,135245,43681,personal,self-employed,divorced,0
7758,51,29808,49959,personal,employed,married,0
7759,63,115148,6293,personal,unemployed,married,0
7760,62,72882,47613,personal,self-employed,single,0
7761,21,41725,14820,personal,unemployed,single,1
7762,31,92534,3291,personal,employed,married,0
7763,31,59950,48163,business,self-employed,divorced,0
7764,33,108954,13391,medical,self-employed,divorced,0
7765,24,103576,36466,medical,unemployed,married,1
7766,49,40557,45334,personal,unemployed,married,0
7767,36,41825,42970,business,self-employed,divorced,0
7768,19,28998,47823,personal,unemployed,divorced,0
7769,27,56080,31796,education,unemployed,single,0
7770,67,131633,34809,medical,employed,married,0
7771,34,147743,18591,personal,unemployed,married,0
7772,54,77797,43640,business,self-employed,married,0
7773,29,35802,37389,medical,employed,divorced,0
7774,23,31167,4352,business,self-employed,single,1
7775,39,120628,19062,education,employed,divorced,1
7776,49,62407,29172,personal,employed,married,0
7777,58,140283,11937,education,unemployed,married,0
7778,37,33338,29121,medical,unemployed,married,0
7779,18,96289,15602,personal,self-employed,married,0
7780,64,91520,42740,medical,unemployed,married,0
7781,23,38895,24136,personal,employed,divorced,0
7782,36,67910,1945,business,unemployed,single,0
7783,35,129367,20812,medical,self-employed,married,1
7784,23,85898,8973,education,employed,married,0
7785,62,23454,24552,education,self-employed,married,1
7786,50,137486,15118,business,unemployed,divorced,0
7787,40,106540,12290,business,employed,divorced,0
7788,40,80797,26123,education,self-employed,married,0
7789,43,121559,17383,business,unemployed,married,1
7790,30,103137,11366,personal,unemployed,married,1
7791,24,70637,2797,education,self-employed,married,0
7792,32,144983,27456,medical,employed,married,0
7793,61,25349,45016,education,self-employed,divorced,0
7794,44,145416,22427,business,unemployed,married,0
7795,43,59963,3257,personal,self-employed,married,1
7796,50,95583,3197,medical,unemployed,married,1
7797,32,27750,9222,education,employed,divorced,1
7798,53,114929,26187,education,self-employed,married,0
7799,62,42463,15152,medical,employed,divorced,0
7800,44,94935,21781,personal,self-employed,single,0
7801,22,78792,36680,business,unemployed,divorced,0
7802,19,33686,12004,business,employed,married,0
7803,50,126339,42642,business,unemployed,divorced,0
7804,33,83528,26515,business,self-employed,married,0
7805,40,119811,16416,medical,unemployed,divorced,0
7806,55,135691,7152,personal,self-employed,divorced,0
7807,33,42787,8172,personal,employed,single,0
7808,31,34776,4185,education,unemployed,divorced,0
7809,46,135613,26352,education,unemployed,single,0
7810,43,115063,31743,personal,self-employed,single,1
7811,52,77427,32212,education,self-employed,divorced,0
7812,32,149069,27618,personal,self-employed,divorced,0
7813,20,124887,10161,medical,employed,divorced,0
7814,40,81086,49533,medical,unemployed,single,0
7815,46,122231,18467,business,self-employed,married,0
7816,51,144422,22589,personal,self-employed,married,0
7817,50,135673,38630,medical,unemployed,single,1
7818,58,83308,4070,personal,employed,single,1
7819,58,35797,45708,education,unemployed,divorced,0
7820,40,122535,9563,personal,self-employed,divorced,0
7821,24,25302,26254,business,unemployed,married,0
7822,20,83172,48699,business,self-employed,married,0
7823,49,58059,17585,medical,self-employed,married,0
7824,48,20908,31297,education,unemployed,divorced,0
7825,35,80252,15772,education,unemployed,divorced,0
7826,60,100659,15455,personal,employed,single,0
7827,24,32877,7299,education,self-employed,divorced,0
7828,58,34239,11188,business,self-employed,married,0
7829,18,106971,46454,medical,self-employed,single,0
7830,31,47313,47779,medical,self-employed,divorced,1
7831,69,120890,25763,medical,self-employed,married,0
7832,49,62103,33517,education,unemployed,divorced,0
7833,23,68408,22555,education,self-employed,single,0
7834,56,103251,30323,business,unemployed,divorced,1
7835,27,108771,18938,personal,employed,married,1
7836,24,146228,22983,personal,self-employed,single,0
7837,43,111665,13874,medical,employed,married,0
7838,51,30534,25805,medical,unemployed,single,0
7839,47,120110,47209,education,unemployed,divorced,1
7840,53,63060,33822,medical,employed,divorced,0
7841,38,37189,21750,business,self-employed,married,0
7842,34,148431,37799,business,unemployed,divorced,0
7843,50,106067,43083,medical,unemployed,single,0
7844,27,30967,28946,medical,unemployed,divorced,0
7845,68,101991,2552,medical,unemployed,divorced,0
7846,64,85563,31049,medical,unemployed,divorced,0
7847,59,28660,8795,medical,unemployed,divorced,0
7848,68,138671,6271,business,employed,divorced,0
7849,29,110875,15665,personal,self-employed,divorced,1
7850,33,149909,1115,business,self-employed,divorced,0
7851,58,59823,37381,business,self-employed,divorced,0
7852,49,75842,29994,medical,self-employed,married,1
7853,32,29616,28186,personal,employed,married,0
7854,44,95976,31267,medical,employed,divorced,0
7855,45,122136,40140,business,self-employed,married,0
7856,34,68738,49898,personal,unemployed,divorced,1
7857,63,33107,25935,education,self-employed,divorced,0
7858,67,81404,32748,medical,unemployed,divorced,1
7859,19,114182,25603,education,unemployed,married,0
7860,53,132081,4837,education,employed,single,0
7861,67,111787,37301,education,unemployed,divorced,0
7862,24,35954,10610,education,employed,divorced,1
7863,30,36943,29615,personal,self-employed,single,0
7864,32,60725,12108,medical,employed,married,1
7865,42,65434,39599,personal,unemployed,single,0
7866,40,105751,23347,medical,unemployed,divorced,0
7867,39,30110,35062,medical,unemployed,single,0
7868,43,125648,49431,medical,self-employed,divorced,1
7869,50,107091,8550,personal,employed,married,0
7870,28,36462,29205,business,self-employed,married,0
7871,27,99232,19459,education,employed,married,0
7872,42,74081,47598,business,self-employed,divorced,0
7873,54,72799,46799,business,self-employed,married,0
7874,65,86567,24750,business,unemployed,single,1
7875,60,109301,45637,education,self-employed,married,1
7876,55,71224,28729,business,self-employed,divorced,0
7877,58,147425,39585,education,employed,single,1
7878,62,76063,19162,education,self-employed,single,0
7879,41,133394,46635,education,unemployed,single,0
7880,57,75240,45854,medical,self-employed,single,0
7881,63,101352,11690,medical,employed,divorced,0
7882,50,37868,30104,business,employed,married,1
7883,34,95973,17757,medical,self-employed,single,0
7884,41,100989,15770,education,self-employed,married,0
7885,54,42222,48097,medical,employed,married,0
7886,19,99794,11457,education,unemployed,married,0
7887,49,83924,43802,personal,self-employed,married,0
7888,41,119854,18957,medical,unemployed,divorced,0
7889,26,98513,30619,business,unemployed,single,0
7890,21,148966,21828,personal,self-employed,single,0
7891,34,74649,18171,personal,unemployed,married,0
7892,34,122986,35313,medical,employed,single,1
7893,67,132743,47127,medical,unemployed,married,0
7894,65,103749,14146,business,employed,divorced,0
7895,47,122055,47266,personal,self-employed,single,0
7896,57,140769,46939,education,unemployed,married,0
7897,28,131218,15202,medical,employed,single,1
7898,38,30223,38142,personal,employed,married,0
7899,38,68166,22831,personal,self-employed,single,1
7900,35,59369,10849,education,unemployed,divorced,0
7901,46,106379,21439,personal,employed,single,0
7902,41,89392,17990,medical,employed,divorced,1
7903,27,79526,14336,education,self-employed,divorced,1
7904,62,32661,36344,medical,unemployed,married,1
7905,34,35591,23953,business,unemployed,married,0
7906,35,91718,6051,personal,employed,single,0
7907,59,75235,11068,medical,unemployed,divorced,1
7908,65,27970,17967,medical,unemployed,married,0
7909,37,67922,22773,business,unemployed,divorced,0
7910,54,120398,44769,personal,unemployed,divorced,1
7911,62,50755,32014,medical,unemployed,divorced,0
7912,35,130399,9847,education,unemployed,single,0
7913,34,140926,5881,medical,unemployed,divorced,0
7914,26,39416,42182,medical,employed,divorced,1
7915,31,33672,8699,medical,employed,single,0
7916,66,103468,25180,medical,unemployed,single,0
7917,46,148145,49813,personal,unemployed,married,0
7918,48,66996,38891,medical,self-employed,divorced,1
7919,21,94095,49979,business,employed,divorced,0
7920,35,20064,4550,medical,self-employed,single,0
7921,37,88835,23163,education,employed,single,0
7922,64,90385,44402,education,self-employed,married,0
7923,60,25639,30675,medical,self-employed,single,0
7924,61,136723,45945,medical,self-employed,single,0
7925,26,31055,33934,business,employed,single,0
7926,30,79220,27592,business,employed,single,1
7927,32,107594,42077,personal,unemployed,married,0
7928,44,49427,24039,personal,employed,divorced,0
7929,32,136916,43769,education,employed,divorced,0
7930,45,140308,24726,medical,employed,divorced,0
7931,54,102516,35974,medical,employed,divorced,0
7932,36,84666,35018,business,unemployed,divorced,1
7933,43,84274,5558,business,unemployed,single,0
7934,69,138294,33174,personal,employed,divorced,1
7935,43,30866,31405,personal,self-employed,single,0
7936,42,23889,43631,education,self-employed,divorced,1
7937,43,138194,3151,business,employed,divorced,0
7938,43,144714,38845,medical,unemployed,single,1
7939,63,68226,16552,business,self-employed,divorced,0
7940,45,51335,36065,business,unemployed,single,0
7941,66,70547,42996,business,unemployed,married,0
7942,35,46162,3614,personal,self-employed,married,1
7943,49,109449,35647,medical,employed,married,0
7944,20,44687,1620,medical,unemployed,divorced,0
7945,19,118756,24082,personal,self-employed,divorced,0
7946,50,30995,22891,personal,unemployed,divorced,1
7947,59,76488,42030,medical,self-employed,divorced,1
7948,36,22631,33314,education,employed,single,0
7949,34,54954,24500,business,employed,married,0
7950,61,25967,35693,medical,employed,single,0
7951,50,108294,29018,personal,unemployed,married,1
7952,29,107278,20567,medical,employed,married,0
7953,66,84471,26978,business,employed,single,0
7954,20,57116,11553,medical,employed,single,0
7955,60,112116,10630,personal,employed,single,0
7956,66,54227,13003,education,self-employed,married,1
7957,43,21942,42444,personal,self-employed,single,1
7958,52,67664,21648,education,unemployed,divorced,0
7959,25,48069,32607,business,self-employed,single,1
7960,69,107342,38666,personal,self-employed,married,1
7961,53,34407,25821,medical,self-employed,married,0
7962,24,133926,15601,personal,self-employed,single,0
7963,63,79201,46904,personal,self-employed,single,0
7964,63,100093,48346,business,employed,married,0
7965,53,74348,7121,education,unemployed,married,0
7966,33,101981,39557,education,self-employed,single,0
7967,41,37878,17310,medical,self-employed,divorced,1
7968,18,103100,23098,personal,unemployed,divorced,1
7969,66,98629,46902,business,self-employed,divorced,0
7970,42,75420,24531,education,self-employed,married,0
7971,27,121092,40253,medical,unemployed,divorced,0
7972,33,111987,10980,education,employed,divorced,1
7973,33,63168,37393,medical,employed,single,0
7974,25,139324,45280,education,unemployed,single,0
7975,46,139409,9951,medical,employed,divorced,0
7976,56,74862,9117,education,employed,married,0
7977,45,109622,26979,education,employed,divorced,0
7978,23,102025,9989,personal,employed,single,0
7979,33,144034,17915,medical,self-employed,single,0
7980,37,48004,30535,medical,unemployed,single,0
7981,33,40471,33124,personal,employed,divorced,0
7982,24,111820,45376,personal,employed,married,0
7983,58,80167,34366,education,unemployed,divorced,0
7984,31,122229,8428,education,self-employed,single,0
7985,60,103828,25881,education,employed,single,0
7986,43,85308,5904,personal,employed,single,0
7987,43,103969,36677,education,self-employed,single,0
7988,31,34568,47319,personal,unemployed,divorced,0
7989,24,130960,9922,education,employed,divorced,0
7990,50,29466,32160,personal,employed,married,1
7991,43,111057,3025,medical,unemployed,single,0
7992,62,77324,14220,business,self-employed,divorced,0
7993,37,122208,46958,education,unemployed,divorced,1
7994,20,35467,3766,education,employed,single,0
7995,69,117555,19482,personal,self-employed,divorced,0
7996,21,95955,34159,medical,self-employed,single,0
7997,43,72948,11935,medical,self-employed,married,0
7998,28,36676,4784,education,unemployed,single,0
7999,19,114791,24050,personal,unemployed,single,0
8000,31,51514,21221,personal,unemployed,divorced,0
8001,61,128718,30179,business,employed,married,1
8002,47,42650,19069,medical,unemployed,married,0
8003,66,108290,36682,business,self-employed,divorced,0
8004,29,97701,26994,medical,employed,married,0
8005,43,30683,47011,education,employed,married,0
8006,61,118092,29767,education,employed,single,0
8007,50,79819,13282,personal,self-employed,divorced,0
8008,30,100978,21110,personal,unemployed,married,0
8009,31,24860,46733,personal,self-employed,married,0
8010,41,23729,32232,medical,unemployed,married,1
8011,51,51351,45273,personal,employed,single,0
8012,61,132704,5951,education,employed,single,0
8013,43,82744,8655,business,self-employed,divorced,0
8014,38,44346,30461,education,unemployed,divorced,0
8015,45,140198,5610,education,employed,single,0
8016,65,94155,32617,education,self-employed,divorced,0
8017,53,141449,18468,business,self-employed,divorced,1
8018,57,96700,8583,education,unemployed,divorced,0
8019,19,124414,26583,medical,unemployed,single,1
8020,59,26955,18701,medical,unemployed,single,0
8021,26,85642,7880,business,employed,married,0
8022,40,146499,36117,medical,self-employed,married,1
8023,32,90290,24721,personal,unemployed,married,0
8024,30,64293,40976,medical,self-employed,married,0
8025,40,81336,27854,education,employed,divorced,1
8026,34,41662,47488,medical,employed,divorced,1
8027,65,26408,7881,personal,unemployed,single,0
8028,19,60403,4722,personal,employed,divorced,0
8029,37,21225,21077,personal,self-employed,divorced,0
8030,37,32196,16332,education,self-employed,divorced,0
8031,63,89786,40992,personal,employed,married,0
8032,20,35372,14229,education,employed,single,0
8033,29,146248,8802,personal,employed,married,0
8034,57,37279,23101,education,self-employed,divorced,0
8035,19,130401,12439,education,employed,divorced,0
8036,53,115729,36902,education,unemployed,single,0
8037,31,136308,3598,medical,unemployed,married,0
8038,33,74240,27761,personal,self-employed,divorced,0
8039,36,130359,5052,education,employed,single,0
8040,51,112404,13741,personal,employed,divorced,0
8041,61,58187,4824,medical,employed,divorced,0
8042,63,136073,37288,business,unemployed,single,0
8043,23,68481,2249,personal,unemployed,single,0
8044,30,48475,23970,personal,unemployed,divorced,0
8045,53,64552,16565,medical,unemployed,single,0
8046,39,87969,19458,education,unemployed,divorced,0
8047,35,96534,46765,personal,self-employed,married,0
8048,29,129879,3014,business,self-employed,divorced,0
8049,69,116669,5944,medical,employed,single,0
8050,47,119605,34716,education,employed,married,0
8051,68,26858,44451,personal,unemployed,single,0
8052,57,94486,15012,personal,employed,divorced,0
8053,24,94474,38460,medical,self-employed,single,1
8054,49,45168,4240,education,self-employed,divorced,0
8055,65,52099,43530,education,employed,single,0
8056,36,91180,14731,medical,unemployed,single,0
8057,23,129382,19018,personal,self-employed,divorced,1
8058,37,81455,43898,personal,employed,married,0
8059,44,74240,18916,education,unemployed,divorced,0
8060,60,94796,41376,education,employed,married,0
8061,54,74592,28604,business,unemployed,married,0
8062,65,149674,46177,business,unemployed,married,1
8063,24,142181,21030,business,self-employed,married,1
8064,22,140979,12589,education,self-employed,divorced,0
8065,28,67458,22983,education,employed,divorced,0
8066,32,121611,13437,education,employed,married,1
8067,20,78046,28618,personal,unemployed,married,0
8068,22,139396,10705,medical,self-employed,married,0
8069,40,36488,23680,education,unemployed,married,0
8070,54,78841,16376,personal,unemployed,married,0
8071,26,138521,26420,education,unemployed,married,0
8072,32,20395,45379,medical,unemployed,single,0
8073,20,72669,41358,education,unemployed,married,0
8074,46,30845,40333,personal,unemployed,single,0
8075,23,56059,2835,education,employed,divorced,0
8076,34,38394,22283,education,self-employed,divorced,1
8077,43,113993,43565,education,self-employed,married,1
8078,38,65906,36963,business,unemployed,divorced,0
8079,25,79332,47636,education,unemployed,divorced,0
8080,38,57305,10179,personal,unemployed,married,0
8081,28,62628,29904,personal,self-employed,divorced,1
8082,55,41352,42113,personal,self-employed,divorced,0
8083,25,106682,34674,education,unemployed,married,0
8084,59,102971,12955,medical,self-employed,married,0
8085,41,71993,49536,personal,unemployed,married,0
8086,52,59386,8198,business,unemployed,single,0
8087,31,123027,2620,medical,unemployed,married,0
8088,31,76624,45588,personal,employed,divorced,0
8089,27,77065,12766,education,self-employed,married,0
8090,29,140212,32090,business,self-employed,single,0
8091,55,105504,42291,personal,self-employed,divorced,1
8092,61,133141,5338,business,unemployed,single,0
8093,63,28539,49679,medical,employed,divorced,0
8094,51,21263,6301,personal,unemployed,married,1
8095,58,33305,16144,education,unemployed,single,0
8096,27,73817,14784,business,unemployed,married,0
8097,34,44398,3423,personal,employed,divorced,0
8098,34,129238,9272,medical,unemployed,married,0
8099,20,117616,2573,medical,unemployed,married,0
8100,48,95801,25419,personal,employed,divorced,0
8101,68,69107,17803,medical,unemployed,single,0
8102,18,52152,34234,business,unemployed,divorced,1
8103,29,113260,49555,business,self-employed,divorced,1
8104,56,50624,6176,business,employed,married,0
8105,21,149240,37161,business,self-employed,divorced,0
8106,59,119655,43525,medical,unemployed,single,0
8107,30,76132,16164,personal,employed,divorced,0
8108,51,145701,13222,medical,employed,divorced,1
8109,59,125494,26379,medical,unemployed,married,1
8110,38,72979,26653,personal,self-employed,single,0
8111,39,78013,19016,personal,unemployed,married,0
8112,21,114925,19368,education,employed,married,0
8113,35,83797,24505,business,employed,single,1
8114,22,71798,33771,personal,unemployed,single,0
8115,36,36650,41245,medical,unemployed,divorced,0
8116,19,46014,39766,business,unemployed,single,1
8117,29,96421,34370,business,unemployed,married,1
8118,34,27434,8256,medical,self-employed,single,0
8119,27,50028,44327,personal,self-employed,single,0
8120,51,86558,47454,business,self-employed,single,0
8121,23,44331,29251,business,self-employed,married,0
8122,25,87573,47741,business,employed,divorced,0
8123,68,149473,32977,business,employed,divorced,0
8124,28,94292,33664,business,self-employed,married,0
8125,29,142466,7714,medical,unemployed,divorced,0
8126,26,66326,42144,personal,employed,divorced,0
8127,19,102979,12701,personal,unemployed,married,0
8128,25,119728,15891,business,self-employed,married,0
8129,28,24123,37019,business,employed,divorced,0
8130,53,36603,28516,business,employed,single,1
8131,27,85941,41912,medical,employed,divorced,0
8132,38,62597,10916,medical,employed,single,0
8133,37,83238,3910,education,self-employed,married,0
8134,65,104238,19254,business,employed,single,0
8135,25,62719,45250,education,self-employed,single,0
8136,53,111786,37116,education,employed,single,0
8137,46,61751,18985,education,self-employed,married,0
8138,59,146462,23151,personal,self-employed,divorced,0
8139,29,106978,6830,education,unemployed,divorced,1
8140,31,37693,45297,business,self-employed,single,0
8141,65,109541,41888,medical,unemployed,divorced,0
8142,67,130329,19474,business,employed,married,0
8143,38,57697,6480,medical,unemployed,married,0
8144,39,114524,10443,personal,self-employed,married,1
8145,38,117869,40138,personal,unemployed,married,0
8146,61,49992,33938,business,employed,divorced,0
8147,67,83825,3809,personal,unemployed,single,0
8148,47,29522,40761,medical,self-employed,single,0
8149,56,65406,27930,personal,self-employed,single,1
8150,37,127006,24095,education,employed,married,0
8151,41,129068,12946,education,employed,divorced,0
8152,40,32121,4991,personal,unemployed,divorced,0
8153,24,143371,24519,business,employed,divorced,0
8154,26,34219,27657,education,self-employed,divorced,0
8155,18,21617,1826,medical,unemployed,divorced,0
8156,43,63016,43625,business,unemployed,divorced,0
8157,55,70672,17513,personal,unemployed,single,0
8158,55,44276,18801,business,unemployed,married,0
8159,61,119887,30846,business,employed,single,0
8160,39,92240,40566,business,unemployed,divorced,1
8161,61,126292,24157,business,unemployed,married,0
8162,27,75735,29363,personal,unemployed,married,0
8163,23,37959,6136,personal,self-employed,married,1
8164,34,48522,18421,education,self-employed,married,0
8165,68,76087,13491,education,employed,divorced,0
8166,67,29953,8546,medical,self-employed,divorced,0
8167,55,46567,6903,medical,self-employed,married,0
8168,41,80523,47623,education,employed,divorced,0
8169,68,82708,17406,education,employed,married,0
8170,27,146206,15949,business,unemployed,divorced,1
8171,25,42560,10825,education,unemployed,married,0
8172,38,78390,7287,medical,employed,divorced,0
8173,23,145772,45961,education,unemployed,single,0
8174,38,88149,35173,business,unemployed,single,0
8175,56,56660,43438,medical,unemployed,divorced,0
8176,41,65104,18578,personal,employed,divorced,0
8177,50,77805,42535,education,self-employed,single,0
8178,35,125037,8923,personal,self-employed,divorced,0
8179,45,122735,35374,medical,employed,married,1
8180,69,44496,42411,education,employed,divorced,0
8181,49,103301,9316,personal,unemployed,divorced,0
8182,29,111257,45414,education,employed,single,0
8183,65,23515,11556,personal,employed,single,1
8184,59,24454,11058,personal,employed,divorced,1
8185,44,126073,40018,medical,employed,married,1
8186,27,42873,35451,education,unemployed,divorced,1
8187,63,93920,26482,personal,unemployed,married,1
8188,69,33727,45494,education,employed,married,0
8189,59,148376,26005,education,employed,divorced,0
8190,49,89070,20135,business,self-employed,married,0
8191,59,119059,24888,medical,self-employed,single,0
8192,43,144564,33481,education,employed,married,0
8193,42,117425,29401,education,self-employed,married,1
8194,28,137213,41431,education,self-employed,married,0
8195,40,69979,25937,medical,unemployed,single,1
8196,51,45465,46851,medical,unemployed,single,0
8197,69,73900,14146,education,unemployed,divorced,0
8198,57,79799,31101,medical,self-employed,married,0
8199,40,137021,12253,business,employed,single,1
8200,46,116129,49504,medical,unemployed,married,0
8201,48,41330,4223,business,self-employed,married,0
8202,24,28302,6441,business,employed,divorced,0
8203,57,98443,43590,business,unemployed,married,0
8204,50,109966,41149,personal,self-employed,single,1
8205,38,127288,13863,medical,unemployed,divorced,0
8206,19,132689,38952,education,self-employed,divorced,0
8207,35,92717,30564,business,unemployed,married,0
8208,64,131749,17653,education,self-employed,married,1
8209,50,32875,25088,business,employed,single,0
8210,54,47219,23499,education,unemployed,married,0
8211,51,56182,43083,personal,unemployed,single,1
8212,37,100541,24682,business,self-employed,married,0
8213,52,62269,33132,personal,employed,single,0
8214,68,99781,5533,personal,employed,married,0
8215,67,26457,18426,medical,unemployed,divorced,1
8216,35,26749,15560,education,self-employed,single,0
8217,63,53064,35409,business,unemployed,divorced,1
8218,41,29821,16925,personal,self-employed,divorced,0
8219,25,135256,23987,education,employed,divorced,0
8220,47,118297,11633,medical,unemployed,divorced,0
8221,61,123587,37065,education,self-employed,single,1
8222,27,98655,31125,education,employed,married,0
8223,40,27664,4996,medical,self-employed,divorced,0
8224,69,49281,1014,medical,unemployed,married,0
8225,66,146991,15895,medical,self-employed,single,0
8226,28,125815,2674,personal,unemployed,married,0
8227,19,51821,38867,education,employed,single,0
8228,43,123769,21001,medical,self-employed,married,0
8229,53,44647,18864,education,employed,single,0
8230,50,130861,27321,education,employed,single,0
8231,64,89918,25082,personal,unemployed,married,0
8232,30,101985,41131,education,unemployed,divorced,0
8233,57,102799,6957,personal,employed,divorced,0
8234,42,110179,5210,medical,unemployed,married,0
8235,21,94944,49544,medical,employed,divorced,0
8236,59,109142,19069,education,unemployed,divorced,0
8237,36,47603,35851,personal,unemployed,single,0
8238,35,66458,27865,personal,self-employed,married,0
8239,54,90605,19070,business,self-employed,divorced,0
8240,47,39623,5158,business,unemployed,divorced,0
8241,36,64440,36550,medical,employed,divorced,0
8242,40,102427,21572,medical,employed,married,0
8243,33,27704,5100,business,employed,divorced,0
8244,18,113826,45469,personal,unemployed,divorced,0
8245,29,47460,16525,education,unemployed,divorced,0
8246,41,103045,19456,education,employed,single,0
8247,51,102805,1097,personal,self-employed,married,0
8248,25,137529,10483,medical,self-employed,divorced,0
8249,35,93511,37232,education,employed,single,0
8250,65,130373,2787,personal,unemployed,married,0
8251,22,26565,41531,education,unemployed,single,0
8252,43,108003,22788,personal,employed,single,1
8253,47,24870,34451,business,self-employed,married,1
8254,30,38909,17092,business,employed,divorced,1
8255,36,29117,2132,education,employed,divorced,0
8256,46,138903,13314,education,employed,single,1
8257,20,87474,39645,education,self-employed,married,0
8258,43,113926,23582,education,employed,married,0
8259,57,64322,28780,business,self-employed,divorced,0
8260,29,147463,33236,business,unemployed,single,0
8261,19,121536,14068,personal,self-employed,divorced,0
8262,28,40128,48401,education,self-employed,married,0
8263,61,140909,49526,business,employed,married,0
8264,45,117317,12057,medical,unemployed,divorced,0
8265,35,89001,34622,personal,employed,divorced,0
8266,30,20440,39506,personal,self-employed,married,0
8267,54,80955,3026,personal,self-employed,single,0
8268,39,69613,27563,medical,employed,married,0
8269,29,143491,39133,medical,unemployed,single,0
8270,19,90949,3550,medical,self-employed,divorced,0
8271,54,31663,31922,business,self-employed,divorced,0
8272,24,124059,8089,medical,self-employed,single,0
